Body,Body_color
5,3
11,3
29,6
19,5
5,3
19,8
2,6
34,1
2,7
20,5
29,8
7,3
14,4
5,5
33,8
1,42
15,8
1,1
7,9
32,7
15,5
21,4
30,5
19,5
6,6
10,6
1,25
21,4
34,3
19,1
1,37
15,3
3,9
15,4
19,7
34,7
29,5
24,3
34,2
3,9
12,5
21,7
11,9
3,5
15,7
1,9
1,10
2,1
3,5
1,12
1,2
25,10
1,25
30,5
19,12
3,2
33,3
34,3
1,55
32,10
6,5
6,1
28,4
23,4
1,13
34,9
1,20
1,46
19,11
34,8
3,6
6,6
19,9
4,7
13,7
5,5
5,6
1,20
1,46
11,3
27,1
31,9
20,6
20,2
1,33
5,1
17,1
25,10
32,4
34,6
14,6
33,3
3,6
28,3
30,8
20,3
1,15
13,7
19,5
34,8
5,5
32,9
25,3
32,7
15,6
13,7
1,18
19,9
5,6
14,3
18,10
20,6
32,5
29,4
24,2
1,29
27,1
22,2
5,1
34,9
9,10
33,7
25,6
18,3
6,6
11,7
20,7
6,1
18,5
21,7
19,3
14,2
33,3
32,4
13,1
1,32
19,3
2,8
3,5
4,11
32,2
18,7
6,7
1,21
33,5
7,7
33,9
1,10
33,8
1,39
30,9
1,25
10,7
1,14
29,8
1,30
25,7
34,5
1,34
1,46
18,3
25,11
5,6
1,10
2,1
18,12
20,4
1,15
13,3
3,8
2,12
1,34
6,7
1,39
33,1
1,36
1,15
1,2
18,3
9,3
13,4
20,5
34,4
20,6
22,3
31,7
33,1
23,2
32,8
33,2
28,1
2,4
31,10
1,48
22,3
32,3
34,7
21,4
34,2
33,6
2,9
1,38
14,4
13,6
20,4
15,5
12,2
34,2
22,1
15,7
1,41
23,4
14,1
15,8
6,6
24,4
22,2
20,3
33,4
15,3
19,5
6,3
13,8
31,6
34,5
13,6
19,1
25,7
24,4
1,19
1,13
5,5
14,4
13,1
5,3
5,3
19,2
7,8
30,3
33,7
10,2
13,7
1,28
24,6
34,4
2,3
23,3
3,5
27,1
3,9
33,5
9,8
25,6
13,8
1,4
32,7
20,7
5,5
30,7
33,6
5,1
11,3
19,7
1,3
2,9
10,8
3,9
2,13
31,8
27,1
30,5
3,2
1,13
5,5
1,6
32,5
1,21
4,12
31,6
32,6
6,6
23,3
1,12
1,45
27,2
28,4
29,3
29,6
7,2
2,4
13,9
10,2
15,2
3,1
23,7
23,4
32,2
20,7
3,5
3,5
28,4
1,6
5,1
6,7
19,9
29,8
1,52
3,19
1,31
1,4
31,7
1,14
14,6
1,31
14,6
33,1
27,2
32,8
24,4
20,4
1,60
2,6
1,56
2,6
34,5
18,4
6,6
18,11
9,4
20,7
11,5
6,6
27,1
3,1
7,4
34,2
30,1
1,55
19,9
23,4
18,6
33,4
7,8
4,12
3,5
15,2
5,5
19,10
1,1
29,2
31,9
1,28
32,2
1,6
22,5
32,7
21,5
1,13
3,1
21,4
24,6
1,10
1,29
23,6
19,5
7,9
4,8
15,5
4,6
8,3
32,6
24,3
12,1
33,5
30,10
1,21
15,4
4,4
21,7
10,3
2,1
9,2
7,3
14,1
3,1
33,7
20,5
2,4
20,5
1,29
30,3
11,4
34,8
34,10
32,5
28,3
25,11
9,5
1,5
1,29
28,3
29,6
1,34
14,2
1,56
3,3
15,5
20,2
2,9
22,2
19,11
28,2
15,6
4,1
1,56
1,7
25,1
1,51
31,6
30,8
3,1
5,5
5,6
3,19
5,3
13,9
1,6
20,7
20,6
1,50
1,29
1,4
20,5
9,3
6,1
2,7
15,6
1,3
18,2
29,2
1,1
6,5
14,1
1,6
1,36
34,3
6,7
23,6
23,6
4,9
11,3
22,1
25,1
25,8
32,10
28,2
11,11
15,3
14,1
1,8
1,9
22,3
3,8
33,2
19,1
13,3
19,14
25,2
15,4
22,5
14,4
25,2
9,10
21,1
2,9
2,2
32,7
34,1
1,44
1,21
24,7
34,3
34,9
34,6
14,6
1,37
5,1
14,5
19,11
29,1
23,4
32,10
22,3
1,50
32,4
19,11
22,1
19,3
5,1
32,6
1,34
4,1
25,5
23,6
18,2
34,1
27,2
1,15
1,51
32,3
19,5
1,32
24,4
25,8
1,59
1,27
14,3
28,4
11,1
18,6
18,12
3,1
3,5
3,1
24,2
25,8
34,9
30,4
1,6
29,3
7,6
1,32
3,1
32,8
30,6
9,8
4,11
32,8
31,1
13,9
21,4
13,2
32,11
32,10
30,7
1,34
1,13
34,4
15,7
19,9
5,6
10,3
1,4
7,1
11,4
3,1
1,42
18,1
9,3
11,1
1,15
10,3
18,2
11,5
11,9
20,2
2,8
6,3
25,6
15,2
32,10
2,1
32,7
11,8
33,2
32,2
18,11
25,11
10,1
15,5
9,9
29,5
25,6
10,7
13,8
1,52
13,9
31,9
20,7
18,12
32,6
33,2
21,4
25,12
4,8
19,5
1,5
2,6
1,16
1,10
20,6
10,6
29,6
33,6
3,11
25,11
3,3
14,4
34,8
32,8
1,8
12,1
3,5
1,37
19,1
1,39
24,4
1,49
25,6
10,7
18,8
7,4
1,21
10,7
21,4
3,7
9,3
10,7
8,2
22,5
31,10
31,8
18,10
18,6
5,3
31,10
3,3
19,3
18,6
6,3
3,3
21,6
34,5
10,8
24,4
10,10
24,2
7,4
27,2
1,15
6,6
28,2
3,3
7,6
14,2
3,5
22,5
12,4
5,1
20,7
1,10
1,55
1,42
26,1
6,6
25,12
5,2
25,2
11,10
1,12
24,3
23,2
4,1
34,1
27,4
15,6
1,34
1,16
7,7
3,7
29,2
33,2
32,6
32,6
10,12
21,6
13,5
6,1
28,1
20,6
20,7
5,5
18,9
24,2
1,28
7,7
3,3
23,5
18,7
22,6
5,2
21,4
33,4
1,55
3,5
18,2
6,3
27,1
1,30
12,6
1,21
11,9
18,8
5,3
1,12
19,3
6,5
15,2
9,4
1,14
1,4
29,5
12,2
32,4
32,9
7,5
25,2
18,5
34,9
19,5
25,7
25,11
1,29
34,10
1,29
3,5
11,8
23,7
6,1
1,15
33,9
15,6
13,1
3,7
25,1
14,1
3,6
32,2
19,3
7,8
14,3
19,8
7,1
2,6
3,3
20,3
23,5
5,6
1,29
29,5
6,5
33,9
32,9
32,10
23,5
29,6
32,10
33,5
10,7
14,5
28,2
25,7
19,9
3,3
1,22
23,4
18,10
25,10
13,7
18,4
1,21
34,8
23,6
7,7
4,3
28,1
1,60
27,4
6,3
33,2
3,7
22,1
8,1
1,8
1,16
6,3
25,12
28,2
13,8
21,6
4,8
1,24
31,9
19,3
1,21
19,9
1,16
13,3
5,1
5,6
11,3
1,59
3,16
3,1
15,7
20,3
1,29
7,9
19,5
28,3
1,1
33,2
3,3
6,1
6,6
19,8
1,15
11,1
34,5
12,1
3,7
1,10
29,9
1,37
32,7
1,10
3,4
24,6
1,12
2,7
10,6
18,11
4,3
1,33
27,2
7,1
12,6
31,3
25,1
30,3
3,19
31,8
9,6
25,11
1,21
21,3
3,7
20,5
31,2
34,1
18,5
33,9
2,6
5,3
3,16
27,2
19,6
34,1
1,6
15,3
3,5
1,8
27,1
1,29
30,2
25,1
9,1
1,10
25,6
9,10
34,7
32,8
30,6
6,1
7,3
7,1
1,21
3,8
11,9
10,7
29,8
24,6
19,5
33,1
14,5
5,6
28,1
34,9
3,15
5,3
6,1
9,10
34,2
29,3
18,8
6,5
9,9
23,4
2,1
1,10
3,3
3,10
11,4
22,3
22,6
19,10
10,5
29,1
2,7
1,44
30,6
3,10
7,8
15,7
12,4
22,1
3,15
19,6
15,8
6,1
27,2
33,5
9,1
23,4
9,2
1,42
25,12
34,7
19,10
26,1
28,2
29,8
32,4
5,2
19,8
11,11
3,5
2,3
30,8
23,2
1,58
29,9
9,2
20,2
1,1
3,17
6,1
1,34
14,2
3,11
32,7
3,1
1,23
18,8
1,1
13,2
25,1
3,14
6,6
6,4
6,3
30,7
1,15
15,2
2,9
1,19
3,19
5,5
14,1
23,4
28,1
1,15
11,6
25,10
2,7
21,3
4,6
3,8
25,10
29,8
31,10
29,6
1,3
29,7
5,5
11,4
33,1
6,5
31,7
25,2
1,24
3,1
29,3
34,1
29,6
4,3
21,6
18,7
3,10
34,1
5,5
20,3
24,4
10,10
1,22
7,7
25,11
13,5
32,8
11,1
28,2
10,1
10,2
18,6
11,10
22,3
25,1
1,34
12,4
25,10
3,5
19,1
7,8
5,3
32,1
13,4
22,5
22,3
30,10
31,11
1,49
34,3
7,7
1,10
30,9
1,14
31,11
1,24
32,10
3,7
23,3
1,15
19,3
18,3
27,4
25,10
25,9
20,6
21,7
33,7
27,1
5,5
25,7
10,1
13,7
7,8
5,3
31,8
24,4
34,1
32,10
29,9
26,2
27,1
1,10
32,8
11,5
33,9
2,4
2,1
5,6
33,1
14,4
18,11
25,3
5,6
33,4
32,6
29,8
25,7
1,17
28,3
34,8
1,14
28,3
1,24
13,3
10,2
1,38
34,8
33,8
30,8
1,45
13,1
1,1
28,2
13,9
1,12
1,12
9,7
15,3
33,9
25,7
1,6
1,48
27,2
25,10
5,4
7,6
5,5
30,10
19,1
19,9
29,3
5,1
11,6
4,6
1,1
14,2
25,7
25,8
25,3
1,46
7,9
14,6
1,15
29,5
22,5
3,19
6,7
11,10
9,3
10,3
32,6
33,5
7,2
1,21
5,5
10,1
10,13
28,1
3,6
30,6
25,7
25,3
4,9
29,1
18,11
6,7
1,10
10,10
9,7
25,1
1,6
25,3
20,7
27,1
20,4
5,6
27,1
20,6
3,17
2,2
31,4
24,7
19,3
19,6
6,3
5,1
3,3
25,11
1,53
3,9
20,2
1,6
6,5
14,3
18,11
11,3
34,7
3,10
2,4
19,10
1,35
19,3
1,38
11,11
25,3
25,1
5,3
32,10
2,8
1,15
3,9
1,3
10,5
15,8
2,2
19,7
1,38
19,1
13,9
31,7
29,7
4,1
3,7
19,12
32,8
30,5
27,1
1,10
18,2
5,3
4,3
24,4
5,6
3,6
34,5
29,5
25,1
21,4
24,4
33,1
25,11
33,2
15,4
31,2
20,2
32,7
3,18
1,2
6,2
21,7
19,10
32,2
15,2
34,8
27,1
1,47
20,7
10,11
1,36
18,4
4,3
18,9
1,53
21,5
32,5
24,7
34,6
1,18
5,5
21,4
6,6
27,1
11,4
14,3
1,31
25,8
1,34
1,1
29,2
20,7
34,9
1,2
1,15
18,5
18,6
24,3
5,6
1,26
13,3
34,6
9,1
12,1
4,1
3,3
33,6
6,1
2,4
25,6
12,6
31,11
15,2
18,11
11,2
15,6
11,10
29,8
31,6
25,2
11,6
9,7
1,15
15,2
15,4
2,11
6,7
6,7
19,2
10,8
1,2
9,6
19,3
3,1
19,10
28,1
9,4
19,5
10,4
32,1
3,1
13,9
5,5
27,3
29,1
13,7
27,2
2,4
14,2
11,11
6,3
3,5
14,1
27,2
1,51
3,12
4,12
12,2
1,59
5,1
31,8
2,7
1,16
25,5
1,34
5,5
5,1
28,1
23,6
24,4
34,8
5,5
29,9
6,7
21,6
25,2
10,14
6,2
6,3
24,6
19,1
28,3
32,6
29,2
19,9
1,50
31,7
29,7
28,2
34,3
24,6
1,6
1,30
3,9
31,8
32,4
29,8
34,4
22,2
6,6
33,9
1,16
27,1
33,6
18,3
3,4
6,3
11,1
1,13
21,2
9,7
1,17
20,6
34,8
21,3
18,4
31,2
1,10
23,5
11,8
1,34
31,4
30,9
32,2
5,3
22,5
2,2
2,11
34,6
6,6
11,7
1,39
33,8
19,7
9,3
33,6
1,17
1,16
20,5
19,4
5,1
15,7
19,4
4,1
31,3
3,7
34,9
1,21
11,8
34,5
11,10
9,8
21,3
1,47
29,8
1,34
2,9
21,4
24,5
4,12
30,2
27,1
3,8
24,2
31,2
18,7
4,9
2,1
28,4
29,1
20,1
5,5
24,7
1,19
11,7
32,9
3,6
14,2
1,47
3,2
14,2
20,6
1,12
23,7
4,3
30,10
15,6
10,15
5,1
1,16
17,1
20,7
15,8
1,10
2,1
32,8
11,6
21,3
22,4
5,1
3,10
1,37
30,7
19,1
21,7
5,1
25,7
27,1
19,11
6,1
1,1
1,48
9,10
5,3
1,18
6,7
32,5
19,9
32,10
28,4
3,10
1,17
32,10
1,6
32,10
29,9
32,2
13,4
31,6
25,12
5,1
25,6
1,33
3,10
1,19
21,4
19,9
31,6
32,10
25,10
32,2
13,8
27,4
28,1
34,8
34,9
25,11
25,6
28,3
31,9
3,19
3,3
33,4
2,2
11,6
32,1
28,3
1,10
30,5
21,3
27,2
1,23
24,7
3,3
1,5
3,2
23,4
5,5
12,3
10,5
12,3
25,3
12,6
19,5
12,1
4,3
8,3
14,3
3,7
9,7
29,7
18,2
1,8
34,10
33,8
2,9
6,6
15,8
4,12
21,4
21,3
1,45
1,6
33,8
24,4
5,3
28,3
3,1
2,5
2,7
5,5
1,16
15,4
1,3
20,5
34,7
11,3
3,7
4,9
19,9
19,7
13,3
12,1
25,6
16,1
20,6
5,5
1,4
19,5
7,3
21,5
19,4
34,5
19,3
13,9
1,46
28,1
1,34
5,2
29,3
24,6
21,3
11,4
5,3
1,29
5,3
2,5
1,60
29,8
3,4
34,2
12,3
34,5
22,3
28,2
27,1
19,9
31,3
19,11
1,24
31,7
15,8
1,41
11,11
33,2
33,5
7,3
1,3
19,5
6,6
32,1
20,1
3,9
2,7
23,7
28,1
3,18
9,7
19,1
1,8
1,4
22,3
31,10
22,2
10,5
21,7
21,6
14,1
20,7
27,2
3,1
21,7
34,5
27,3
29,5
19,5
25,4
20,7
19,5
21,7
33,1
21,4
1,35
33,1
2,6
25,10
2,1
24,7
31,5
30,8
1,21
10,4
12,4
19,7
1,19
34,5
1,15
15,7
9,9
1,2
1,52
24,3
32,9
19,8
12,2
1,25
3,11
15,5
1,12
9,8
4,4
32,7
25,3
30,7
4,9
34,2
14,1
3,3
1,3
19,9
31,7
30,3
10,5
25,6
1,1
1,17
1,30
29,8
11,1
10,1
3,9
10,13
5,2
10,2
33,9
11,6
22,1
20,1
7,8
1,50
3,4
5,1
6,6
25,11
1,29
4,9
24,4
33,2
32,8
29,1
20,5
32,8
1,21
1,4
34,8
15,5
13,6
25,1
32,10
19,11
11,8
3,3
3,3
3,9
9,5
28,4
29,1
14,3
33,9
8,1
31,3
1,34
3,10
11,4
14,1
10,10
5,5
1,54
1,10
22,1
1,10
1,40
2,7
32,9
3,11
18,1
3,8
19,3
23,6
14,4
9,2
32,6
1,33
1,19
2,1
1,55
32,8
22,5
28,1
3,15
1,22
3,10
13,7
21,6
34,7
18,7
27,1
29,1
1,24
32,8
31,9
32,10
32,2
1,12
28,4
19,2
3,7
30,10
32,4
18,10
32,10
3,1
2,9
7,4
7,3
7,9
1,31
2,6
1,6
2,1
1,16
19,6
33,3
28,4
6,3
25,3
1,27
23,5
1,21
3,11
1,60
4,3
22,2
3,3
15,6
29,2
22,6
9,5
5,1
34,2
27,5
25,10
3,6
4,1
23,7
1,51
30,6
3,2
19,3
32,8
2,2
3,10
14,4
3,17
33,1
25,7
5,2
11,1
16,1
1,21
29,6
1,14
21,2
24,4
2,9
1,34
6,3
1,53
34,9
19,6
6,6
13,2
1,18
34,4
28,2
20,4
5,3
5,5
29,2
10,8
15,2
19,6
9,7
1,58
5,2
2,11
25,12
1,14
7,3
13,4
29,1
1,39
19,3
4,11
19,8
1,34
4,3
25,3
22,4
30,6
34,8
22,5
15,7
10,10
27,1
9,2
12,1
27,4
11,5
1,49
3,6
2,10
19,8
19,6
25,2
33,8
1,29
6,6
2,5
1,31
6,6
33,7
15,1
1,34
19,9
19,8
1,28
3,6
5,4
28,3
11,3
1,2
32,8
14,3
10,10
24,6
19,9
29,3
30,3
19,2
2,7
31,2
19,6
1,9
21,4
1,26
4,11
2,1
13,8
1,29
1,15
1,2
32,6
34,1
27,1
32,3
18,3
3,9
29,5
20,7
31,10
29,10
2,5
25,1
34,10
28,4
32,1
4,5
10,6
19,10
5,4
3,11
18,7
32,10
29,8
27,2
34,3
34,4
13,8
27,1
19,1
34,10
34,1
1,26
19,7
34,7
33,2
10,2
7,9
15,7
13,9
10,4
12,6
25,11
33,2
5,6
4,7
11,4
9,4
15,4
25,7
1,10
10,10
15,7
6,1
3,3
6,2
32,2
28,3
33,4
5,1
9,7
11,2
32,8
5,3
2,1
19,5
33,9
1,50
2,1
6,3
15,3
7,9
3,10
12,2
34,6
21,4
1,7
25,7
20,2
19,2
1,15
23,7
23,6
1,24
33,4
31,10
5,1
1,1
32,10
30,2
1,21
15,5
21,7
30,6
34,7
1,6
33,2
3,2
34,5
25,5
1,50
19,10
2,2
11,3
3,1
3,15
27,1
19,4
2,9
5,1
25,3
33,9
30,1
31,6
31,6
1,34
25,3
2,10
9,1
19,3
1,59
1,35
15,5
20,2
25,1
21,3
34,8
7,9
33,1
19,5
3,1
1,36
1,11
1,2
2,8
1,31
1,18
19,5
1,33
5,5
34,3
13,8
1,51
33,9
33,5
3,3
27,1
5,5
27,2
30,6
2,11
30,7
24,3
7,4
1,26
22,2
13,6
7,3
11,1
34,5
1,3
31,11
3,5
1,21
3,5
23,6
2,4
21,7
3,5
9,3
5,5
19,2
32,9
1,35
27,4
9,8
32,8
9,2
7,7
34,9
34,3
1,3
32,10
13,9
32,2
3,7
1,29
34,1
25,11
1,58
1,54
19,3
1,40
29,8
29,2
3,11
25,6
27,2
31,10
9,5
25,1
32,10
31,10
19,7
25,1
1,33
3,10
18,8
1,16
1,4
5,5
10,16
13,2
30,3
30,8
1,14
11,10
1,3
34,8
15,7
20,7
1,30
1,6
1,15
34,3
1,54
5,5
1,15
27,1
1,60
5,1
31,10
29,6
27,2
10,5
11,6
1,24
19,10
18,3
11,9
18,9
19,8
34,2
28,3
9,1
29,5
31,6
29,5
9,2
34,9
6,6
13,1
9,10
3,9
23,2
19,5
11,11
6,1
32,1
33,2
11,5
34,9
18,3
24,4
32,1
31,8
14,5
19,7
29,5
9,9
6,3
32,6
19,1
34,10
30,10
34,9
23,5
4,4
13,8
25,5
3,2
7,8
32,7
5,3
11,10
15,8
1,60
32,7
3,16
1,45
22,5
29,8
2,9
7,9
22,1
1,3
10,13
25,12
4,3
33,3
9,3
34,8
6,6
11,10
1,34
28,2
22,2
1,46
34,3
3,9
33,8
4,11
30,1
32,10
1,6
9,5
30,8
5,5
18,4
1,53
33,6
18,4
1,58
21,2
34,1
3,4
30,9
15,3
9,4
2,10
3,11
11,7
21,4
15,4
11,1
27,5
6,7
5,3
22,2
3,8
1,6
32,7
15,2
27,1
1,48
13,3
10,11
3,9
6,7
30,7
5,4
6,7
34,7
3,8
11,10
1,16
4,1
1,36
34,8
1,34
22,2
25,10
5,6
14,2
19,6
3,12
4,3
29,1
1,6
1,21
1,17
30,9
1,10
6,3
2,2
32,9
20,2
1,15
32,7
10,5
31,7
34,4
20,3
31,10
6,1
1,39
25,11
3,11
19,9
3,1
5,2
32,9
34,3
3,10
3,6
1,8
10,13
32,1
31,9
30,7
2,2
20,5
3,2
1,16
19,5
3,16
1,19
15,1
13,1
11,2
7,1
5,6
31,1
13,5
31,3
28,3
32,4
3,3
22,5
6,6
1,39
25,7
10,13
20,3
30,8
3,3
21,7
9,2
1,44
1,11
1,55
27,1
29,2
5,4
7,7
31,7
5,5
9,3
33,8
11,10
5,1
25,2
25,7
14,2
6,3
32,7
25,8
24,4
27,5
29,1
27,3
4,8
34,5
2,12
3,4
13,3
19,3
32,6
25,14
6,8
11,1
33,8
33,2
23,6
4,9
18,4
19,2
1,34
11,1
12,3
21,5
1,15
6,6
29,8
30,7
31,10
32,4
13,1
29,8
6,1
29,7
32,3
1,1
10,9
29,6
11,3
32,6
3,14
12,3
31,8
33,9
4,5
25,1
25,8
28,1
10,11
25,11
1,1
1,15
30,8
3,7
14,2
34,6
15,1
25,6
34,6
19,1
2,10
22,5
32,6
15,1
7,8
21,4
1,21
25,8
22,4
20,7
25,12
6,5
10,10
15,5
7,3
19,3
10,1
30,9
32,7
15,2
34,4
1,26
2,8
31,2
3,8
19,9
33,5
9,6
11,6
3,1
32,8
32,9
19,14
21,6
34,3
19,3
1,2
18,7
28,2
18,3
31,3
6,5
3,3
9,5
3,16
30,6
4,4
21,4
6,3
19,3
9,4
11,8
19,5
27,1
24,2
33,7
2,1
1,15
32,2
30,10
19,6
24,6
23,2
20,3
34,3
32,2
29,1
14,2
1,7
3,7
7,2
13,9
1,34
29,1
28,1
24,3
31,6
21,7
25,11
3,9
3,3
7,3
34,4
20,7
1,2
1,3
9,10
25,3
33,4
18,10
4,1
30,5
10,6
1,58
31,6
31,8
3,9
24,7
1,32
4,12
2,7
14,3
30,7
4,9
32,3
11,6
1,56
31,3
6,7
31,2
3,3
33,1
25,11
3,7
4,7
27,2
19,3
32,10
9,7
15,5
20,5
3,10
21,5
25,3
29,1
25,14
1,57
32,8
27,1
11,11
32,8
13,5
25,10
21,3
2,14
3,6
18,8
9,9
1,52
3,5
2,3
32,5
34,3
21,2
6,6
30,10
1,7
21,4
7,6
25,12
5,5
15,2
3,7
1,20
1,2
7,4
1,23
10,7
1,10
32,8
33,5
1,1
11,5
31,6
29,6
20,2
12,4
5,5
1,37
34,8
28,4
3,7
25,1
5,2
5,6
23,4
32,5
28,3
1,47
30,6
31,8
13,2
31,9
1,50
19,3
20,4
10,7
32,1
31,2
20,3
13,6
1,4
31,9
32,10
10,8
1,29
11,4
19,5
1,40
6,1
30,6
6,1
32,2
4,6
19,5
15,5
21,1
23,5
1,3
32,10
14,6
23,5
19,2
19,8
13,6
3,4
1,18
2,6
32,4
1,35
18,3
3,2
28,2
33,3
3,18
23,2
31,6
1,15
5,3
5,5
19,5
19,3
18,1
23,5
18,3
3,7
13,2
29,9
11,5
30,8
22,6
3,10
19,7
3,6
25,2
18,10
18,8
9,2
3,3
11,8
33,3
9,5
17,1
3,11
5,2
13,9
1,17
2,9
24,6
11,1
1,49
20,5
9,7
3,2
27,4
13,5
1,32
19,10
29,2
21,1
12,3
1,29
19,3
32,7
9,9
23,6
3,9
25,3
29,3
24,4
1,12
14,5
32,6
1,26
3,3
24,4
1,29
19,7
1,10
9,3
32,9
21,3
4,6
21,5
4,6
25,2
1,25
34,2
21,4
18,5
13,7
3,18
9,8
24,2
11,10
32,7
32,10
15,7
1,46
32,8
23,3
9,7
14,4
1,31
32,9
3,16
15,7
1,20
32,1
19,5
3,5
14,4
20,3
1,38
34,6
29,9
32,8
10,10
3,5
9,2
3,10
11,6
1,43
1,21
30,10
32,4
18,4
6,7
14,1
9,1
32,2
21,4
3,5
20,5
31,3
27,4
24,7
27,2
23,3
9,8
1,49
20,5
5,2
9,4
18,3
31,2
22,5
9,9
6,1
2,1
18,11
27,1
23,4
9,10
5,3
20,7
19,4
7,9
15,7
24,7
1,44
34,2
1,10
1,12
27,2
29,8
2,6
29,10
1,38
33,2
29,8
24,1
5,1
2,2
1,38
2,8
4,3
31,9
12,1
4,3
29,3
28,2
1,28
32,10
7,9
4,1
33,6
3,19
23,7
32,6
1,38
25,8
1,47
1,13
19,3
5,2
18,12
19,9
24,5
29,8
27,2
6,4
5,5
22,6
19,10
1,4
1,52
4,11
25,7
3,5
21,5
10,6
6,6
20,3
24,2
24,4
34,10
22,6
9,5
13,8
22,2
1,37
3,10
3,20
10,12
3,7
13,9
22,5
16,1
34,4
3,14
19,1
1,14
18,8
1,32
9,7
9,7
13,9
23,2
3,5
32,3
10,10
4,8
1,34
25,2
29,7
1,21
1,3
14,5
1,11
12,3
20,2
14,3
10,6
18,9
5,5
15,6
28,3
9,10
2,10
30,6
2,1
5,6
7,3
3,18
3,9
28,1
33,6
1,29
22,5
18,2
1,41
25,10
4,12
23,4
9,7
3,10
31,10
18,7
4,9
22,5
11,3
1,57
25,2
19,5
25,8
6,6
1,22
12,4
2,9
1,14
25,1
13,3
9,1
24,4
1,6
20,6
9,4
5,3
34,10
14,6
1,30
22,2
34,7
3,15
18,7
24,6
32,9
1,34
31,1
1,20
3,3
11,6
23,7
3,1
23,4
22,5
23,4
28,1
21,7
19,5
34,3
5,3
30,3
3,5
2,8
24,4
3,9
30,2
1,20
3,3
30,5
13,4
31,11
34,2
3,5
13,8
5,3
31,4
22,5
29,10
3,3
5,5
1,18
11,1
1,35
24,6
10,10
3,10
1,3
1,2
3,7
18,6
32,6
14,4
1,15
34,8
5,5
4,9
7,9
1,32
25,1
32,7
1,12
3,7
25,13
3,4
3,3
5,1
32,10
9,6
20,7
10,10
9,8
7,8
6,6
10,12
32,2
19,7
21,4
10,5
20,7
5,2
10,15
19,1
1,41
13,8
7,9
18,3
3,5
32,7
3,10
1,4
3,3
21,4
5,6
21,4
29,2
3,2
21,4
1,6
3,18
3,10
25,7
1,24
15,6
21,5
6,6
4,11
19,10
23,3
32,9
9,6
25,7
1,40
5,5
2,3
3,15
19,11
5,5
