Skin,Skin_color,name,score,Hair,Hair_color,name,score,Facegear_front,Facegear_front_color,name,score,Headgear,Headgear_color,name,score,Ears,Ears_color,name,score,Facegear_back,Facegear_back_color,name,score,Eyebrow,Eyebrow_color,name,score,Mouth,Mouth_color,name,score,Face,Face_color,name,score,Bodygear,Bodygear_color,name,score,Background,Background_color,name,score
0,,ffdfcf,0.0,9,5,,-128385.36,0,1,,23939.6,3,5,,-418893.64,2,4,,-662509.92,0,,,45904.8,2,,,90822.4,4,,,96128.6,5, , ,86281.28,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,8,16,,-153065.36,2,4,,-891811.8,0,1,,33688.2,0,,,63674.4,0,,,45904.8,3,,,96498.8,3,,,96128.6,17, , ,91908.32,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,25,10,,-140725.36,0,1,,23939.6,4,1,,-337560.7,0,,,63674.4,4,3,,-729664.2,3,,,96498.8,4,,,96128.6,3, , ,84405.6,3,4,,-726332.4,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,25,6,,-153065.36,1,4,,-891811.8,0,1,,33688.2,0,,,63674.4,0,,,45904.8,6,,,102175.2,6,,,93092.96,2, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,7,9,,-158001.36,1,11,,-825175.8,0,1,,33688.2,10,1,,-83220.96,0,,,45904.8,3,,,96498.8,2,,,91069.2,6, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,21,15,,-263730.48,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,1,1,,103285.8,2,,,90822.4,7,,,96128.6,22, , ,91908.32,2,5,,-257659.2,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,7,13,,-120981.36,2,2,,-891811.8,7,2,,-238840.7,1,3,,-294062.2,0,,,45904.8,5,,,110122.16,9,,,96128.6,5, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,5,12,,-389203.6,0,1,,23939.6,6,1,,111283.354,5,16,,-382910.2,0,,,45904.8,1,,,73793.2,13,,,88033.56,22, , ,91908.32,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,13,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,10,2,,-83220.96,0,,,45904.8,3,,,96498.8,15,,,96128.6,0, , ,81592.08,1,1,,-504212.4,3,,92d1f2,99904.64
0,,ffdfcf,0.0,3,15,,-138257.36,1,6,,-947341.8,0,1,,33688.2,4,3,,-343422.2,0,,,45904.8,1,,,73793.2,5,,,90057.32,5, , ,86281.28,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,13,3,,-153065.36,0,1,,23939.6,0,1,,33688.2,11,7,,-318742.2,1,1,,103285.8,3,,,96498.8,2,,,91069.2,1, , ,86281.28,3,4,,-726332.4,12,,616370,92303.2
0,,ffdfcf,0.0,27,20,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,4,,,102175.2,4,,,96128.6,2, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,16,5,,-128385.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,4,,,102175.2,15,,,96128.6,5, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,31,12,,-153065.36,0,1,,23939.6,7,2,,-238840.7,2,3,,-636595.92,0,,,45904.8,1,,,73793.2,15,,,94104.84,3, , ,84405.6,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,22,5,,-135789.36,0,1,,23939.6,0,1,,33688.2,1,3,,-294062.2,0,,,45904.8,3,,,96498.8,5,,,90057.32,4, , ,86281.28,3,2,,-615272.4,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,4,4,,-162937.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,4,,,96128.6,16, , ,91908.32,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,21,12,,-271134.48,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,1,1,,103285.8,1,,,73793.2,2,,,91069.2,0, , ,81592.08,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,17,17,,-153065.36,0,1,,23939.6,0,1,,33688.2,5,17,,-368102.2,0,,,45904.8,1,,,73793.2,15,,,94104.84,18, , ,90032.64,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,4,5,,-128385.36,0,1,,23939.6,0,1,,33688.2,9,3,,-567664.68,0,,,45904.8,3,,,96498.8,13,,,88033.56,1, , ,86281.28,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,26,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,9,7,,-530644.68,0,,,45904.8,2,,,90822.4,10,,,99164.24,4, , ,86281.28,1,4,,-726332.4,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,25,20,,-153065.36,0,1,,23939.6,0,1,,33688.2,11,7,,-318742.2,0,,,45904.8,1,,,73793.2,9,,,96128.6,16, , ,91908.32,3,3,,-848498.4,11,,726b61,97732.8
0,,ffdfcf,0.0,1,5,,83072.88,0,1,,23939.6,0,1,,33688.2,9,7,,-530644.68,4,1,,-729664.2,3,,,96498.8,2,,,91069.2,19, , ,91908.32,0,1,,29616.0,5,,ffc3dc,105334.24
0,,ffdfcf,0.0,4,17,,-153065.36,0,1,,23939.6,0,1,,33688.2,8,2,,-353294.2,0,,,45904.8,3,,,96498.8,13,,,88033.56,4, , ,86281.28,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,15,6,,-153065.36,0,1,,23939.6,4,6,,-337560.7,9,1,,-567664.68,0,,,45904.8,2,,,90822.4,6,,,93092.96,21, , ,91908.32,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,14,4,,-197094.48,0,1,,23939.6,0,1,,33688.2,9,12,,-493624.68,0,,,45904.8,2,,,90822.4,15,,,96128.6,7, , ,91908.32,1,4,,-726332.4,6,,edd096,106420.16
0,,ffdfcf,0.0,27,14,,-153065.36,1,2,,-891811.8,3,6,,-449743.64,6,5,,-116711.72,0,,,45904.8,2,,,90822.4,2,,,91069.2,1, , ,86281.28,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,3,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,2,1,,-722975.92,0,,,45904.8,3,,,96498.8,2,,,91069.2,2, , ,86281.28,0,1,,29616.0,6,,edd096,106420.16
0,,ffdfcf,0.0,25,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,1,1,,103285.8,2,,,90822.4,8,,,96128.6,3, , ,84405.6,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,14,3,,-197094.48,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,7,,,107851.6,2,,,91069.2,15, , ,91908.32,1,4,,-726332.4,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,16,10,,-140725.36,0,1,,23939.6,3,3,,-388043.64,2,8,,-636595.92,0,,,45904.8,6,,,102175.2,13,,,88033.56,3, , ,84405.6,3,2,,-615272.4,11,,726b61,97732.8
0,,ffdfcf,0.0,30,16,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,6,,,102175.2,9,,,96128.6,2, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,13,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,3,8,,-318742.2,0,,,45904.8,1,,,73793.2,7,,,96128.6,6, , ,86281.28,1,2,,-837392.4,3,,92d1f2,99904.64
0,,ffdfcf,0.0,18,5,,-128385.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,5,,,110122.16,13,,,88033.56,0, , ,81592.08,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,21,19,,-271134.48,0,1,,23939.6,5,4,,-225377.76,8,12,,-343422.2,1,1,,103285.8,1,,,73793.2,6,,,93092.96,3, , ,84405.6,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,8,5,,-128385.36,0,1,,23939.6,0,1,,33688.2,1,6,,-343422.2,0,,,45904.8,6,,,102175.2,12,,,96128.6,5, , ,86281.28,1,1,,-504212.4,11,,726b61,97732.8
0,,ffdfcf,0.0,16,15,,-138257.36,0,1,,23939.6,0,1,,33688.2,12,14,,-13228.48,0,,,45904.8,1,,,73793.2,6,,,93092.96,17, , ,91908.32,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,28,13,,-140725.36,0,1,,23939.6,0,1,,33688.2,9,7,,-530644.68,4,2,,-729664.2,6,,,102175.2,9,,,96128.6,6, , ,86281.28,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,29,19,,-153065.36,2,5,,-780751.8,4,8,,-312880.7,6,7,,-119179.72,0,,,45904.8,1,,,73793.2,15,,,94104.84,5, , ,86281.28,1,1,,-504212.4,7,,a3accb,97732.8
0,,ffdfcf,0.0,0,1,,83072.88,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,4,3,,-729664.2,1,,,73793.2,14,,,96128.6,5, , ,86281.28,1,1,,-504212.4,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,28,9,,-158001.36,0,1,,23939.6,0,1,,33688.2,5,18,,-363166.2,0,,,45904.8,3,,,96498.8,13,,,88033.56,5, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,15,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,12,2,,-9526.48,0,,,45904.8,1,,,73793.2,13,,,88033.56,17, , ,91908.32,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,19,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,3,4,,-343422.2,0,,,45904.8,2,,,90822.4,13,,,88033.56,14, , ,91908.32,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,11,6,,-153065.36,0,1,,23939.6,0,1,,33688.2,8,12,,-343422.2,3,1,,-67178.96,1,,,73793.2,13,,,88033.56,4, , ,86281.28,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,26,5,,-135789.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,1,1,,103285.8,6,,,102175.2,13,,,88033.56,17, , ,91908.32,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,16,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,10,1,,-83220.96,0,,,45904.8,1,,,73793.2,14,,,96128.6,15, , ,91908.32,1,1,,-504212.4,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,2,15,,-138257.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,3,,,96498.8,10,,,99164.24,8, , ,91908.32,3,2,,-615272.4,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,7,10,,-140725.36,2,5,,-780751.8,0,1,,33688.2,2,3,,-636595.92,1,1,,103285.8,4,,,102175.2,8,,,96128.6,1, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,22,15,,-148129.36,0,1,,23939.6,1,2,,111171.06,1,3,,-294062.2,3,1,,-67178.96,1,,,73793.2,2,,,91069.2,8, , ,91908.32,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,15,12,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,1,1,,103285.8,1,,,73793.2,14,,,96128.6,23, , ,90970.48,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,20,8,,-160469.36,0,1,,23939.6,3,7,,-449743.64,11,5,,-343422.2,3,1,,-67178.96,6,,,102175.2,8,,,96128.6,0, , ,81592.08,1,1,,-504212.4,11,,726b61,97732.8
0,,ffdfcf,0.0,31,20,,-153065.36,0,1,,23939.6,2,6,,-717299.52,8,7,,-318742.2,0,,,45904.8,3,,,96498.8,5,,,90057.32,23, , ,90970.48,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,6,5,,-128385.36,0,1,,23939.6,5,2,,-114317.76,6,2,,-116711.72,0,,,45904.8,2,,,90822.4,2,,,91069.2,6, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,1,5,,83072.88,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,4,4,,-729664.2,2,,,90822.4,15,,,94104.84,0, , ,81592.08,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,19,5,,-135789.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,5,,,90057.32,3, , ,84405.6,2,2,,-307019.2,4,,ed96b9,103162.4
0,,ffdfcf,0.0,6,5,,-128385.36,0,1,,23939.6,7,3,,-238840.7,9,8,,-604684.68,3,2,,-585458.96,2,,,90822.4,12,,,96128.6,18, , ,90032.64,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,9,11,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,4,1,,-729664.2,1,,,73793.2,5,,,90057.32,15, , ,91908.32,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,4,16,,-153065.36,0,1,,23939.6,2,12,,-674109.52,0,,,63674.4,4,2,,-729664.2,1,,,73793.2,13,,,88033.56,3, , ,84405.6,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,9,17,,-153065.36,0,1,,23939.6,7,1,,-189480.7,0,,,63674.4,0,,,45904.8,2,,,90822.4,15,,,94104.84,4, , ,86281.28,1,2,,-837392.4,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,23,10,,-140725.36,0,1,,23939.6,7,3,,-238840.7,5,13,,-387846.2,0,,,45904.8,4,,,102175.2,1,,,100176.12,18, , ,90032.64,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,16,9,,-158001.36,0,1,,23939.6,0,1,,33688.2,11,3,,-318742.2,0,,,45904.8,2,,,90822.4,15,,,94104.84,3, , ,84405.6,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,24,15,,-148129.36,0,1,,23939.6,0,1,,33688.2,7,2,,-353294.2,4,3,,-729664.2,2,,,90822.4,7,,,96128.6,5, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,5,12,,-389203.6,0,1,,23939.6,0,1,,33688.2,8,7,,-318742.2,0,,,45904.8,4,,,102175.2,13,,,88033.56,6, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,25,18,,-153065.36,0,1,,23939.6,5,2,,-114317.76,0,,,63674.4,4,4,,-729664.2,1,,,73793.2,3,,,96128.6,0, , ,81592.08,2,1,,-158939.2,12,,616370,92303.2
0,,ffdfcf,0.0,12,16,,-153065.36,0,1,,23939.6,0,1,,33688.2,8,12,,-343422.2,0,,,45904.8,4,,,102175.2,7,,,96128.6,19, , ,91908.32,3,3,,-848498.4,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,11,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,3,5,,-333550.2,0,,,45904.8,6,,,102175.2,7,,,96128.6,10, , ,91908.32,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,21,19,,-271134.48,0,1,,23939.6,2,8,,-717299.52,0,,,63674.4,4,4,,-729664.2,3,,,96498.8,4,,,96128.6,2, , ,86281.28,3,1,,-726332.4,7,,a3accb,97732.8
0,,ffdfcf,0.0,14,2,,-197094.48,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,5,3,,-148968.48,4,,,102175.2,2,,,91069.2,5, , ,86281.28,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,4,5,,-128385.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,3,,,96498.8,15,,,96128.6,11, , ,91908.32,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,8,13,,-120981.36,0,1,,23939.6,5,4,,-225377.76,0,,,63674.4,0,,,45904.8,3,,,96498.8,9,,,96128.6,0, , ,81592.08,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,6,15,,-138257.36,0,1,,23939.6,0,1,,33688.2,13,2,,105062.76,0,,,45904.8,2,,,90822.4,16,,,100176.12,15, , ,91908.32,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,13,9,,-158001.36,2,4,,-891811.8,5,3,,-188357.76,0,,,63674.4,0,,,45904.8,2,,,90822.4,15,,,94104.84,8, , ,91908.32,3,1,,-726332.4,5,,ffc3dc,105334.24
0,,ffdfcf,0.0,15,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,4,3,,-729664.2,1,,,73793.2,2,,,91069.2,6, , ,86281.28,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,18,5,,-128385.36,2,2,,-891811.8,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,10,,,99164.24,6, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,24,5,,-135789.36,0,1,,23939.6,7,1,,-189480.7,10,1,,-83220.96,0,,,45904.8,2,,,90822.4,5,,,90057.32,13, , ,91908.32,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,27,17,,-153065.36,0,1,,23939.6,3,5,,-418893.64,0,,,63674.4,0,,,45904.8,1,,,73793.2,5,,,90057.32,5, , ,86281.28,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,28,14,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,15,,,94104.84,16, , ,91908.32,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,11,12,,-153065.36,2,5,,-780751.8,8,1,,112181.706,0,,,63674.4,0,,,45904.8,6,,,102175.2,13,,,88033.56,19, , ,91908.32,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,4,15,,-138257.36,0,1,,23939.6,3,4,,-357193.64,3,3,,-343422.2,0,,,45904.8,1,,,73793.2,6,,,93092.96,6, , ,86281.28,3,4,,-726332.4,4,,ed96b9,103162.4
0,,ffdfcf,0.0,17,5,,-128385.36,0,1,,23939.6,5,1,,-151337.76,2,3,,-636595.92,2,1,,109023.9,2,,,90822.4,14,,,96128.6,4, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,5,11,,-389203.6,0,1,,23939.6,5,2,,-114317.76,10,1,,-83220.96,0,,,45904.8,2,,,90822.4,5,,,90057.32,3, , ,84405.6,3,2,,-615272.4,12,,616370,92303.2
0,,ffdfcf,0.0,23,5,,-135789.36,0,1,,23939.6,0,1,,33688.2,2,9,,-679785.92,4,1,,-729664.2,6,,,102175.2,14,,,96128.6,3, , ,84405.6,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,19,16,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,3,,,96498.8,14,,,96128.6,22, , ,91908.32,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,16,8,,-160469.36,0,1,,23939.6,4,5,,-337560.7,0,,,63674.4,0,,,45904.8,4,,,102175.2,15,,,94104.84,8, , ,91908.32,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,12,15,,-138257.36,2,2,,-891811.8,0,1,,33688.2,0,,,63674.4,0,,,45904.8,2,,,90822.4,13,,,88033.56,4, , ,86281.28,1,1,,-504212.4,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,22,20,,-153065.36,0,1,,23939.6,0,1,,33688.2,6,1,,-114243.72,0,,,45904.8,1,,,73793.2,5,,,90057.32,6, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,6,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,6,1,,111319.14,6,,,102175.2,5,,,90057.32,2, , ,86281.28,3,3,,-848498.4,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,0,1,,83072.88,0,1,,23939.6,0,1,,33688.2,5,11,,-373038.2,0,,,45904.8,2,,,90822.4,3,,,96128.6,8, , ,91908.32,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,4,10,,-140725.36,0,1,,23939.6,3,3,,-388043.64,9,12,,-493624.68,2,1,,109023.9,2,,,90822.4,2,,,91069.2,3, , ,84405.6,1,2,,-837392.4,7,,a3accb,97732.8
0,,ffdfcf,0.0,7,2,,-160469.36,0,1,,23939.6,7,3,,-238840.7,3,1,,-343422.2,0,,,45904.8,2,,,90822.4,9,,,96128.6,3, , ,84405.6,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,26,6,,-153065.36,1,11,,-825175.8,0,1,,33688.2,2,3,,-636595.92,1,1,,103285.8,3,,,96498.8,12,,,96128.6,18, , ,90032.64,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,28,18,,-153065.36,0,1,,23939.6,0,1,,33688.2,3,9,,-343422.2,0,,,45904.8,1,,,73793.2,8,,,96128.6,22, , ,91908.32,2,1,,-158939.2,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,24,8,,-160469.36,0,1,,23939.6,2,3,,-717299.52,0,,,63674.4,4,2,,-729664.2,4,,,102175.2,15,,,94104.84,5, , ,86281.28,1,3,,-892922.4,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,16,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,9,3,,-567664.68,1,1,,103285.8,7,,,107851.6,5,,,90057.32,5, , ,86281.28,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,15,15,,-138257.36,0,1,,23939.6,0,1,,33688.2,9,8,,-604684.68,0,,,45904.8,1,,,73793.2,5,,,90057.32,0, , ,81592.08,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,25,1,,-160469.36,0,1,,23939.6,0,1,,33688.2,3,8,,-318742.2,6,1,,111319.14,3,,,96498.8,2,,,91069.2,3, , ,84405.6,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,4,12,,-153065.36,0,1,,23939.6,2,12,,-674109.52,8,7,,-318742.2,1,1,,103285.8,1,,,73793.2,16,,,100176.12,5, , ,86281.28,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,9,15,,-138257.36,0,1,,23939.6,0,1,,33688.2,8,3,,-343422.2,0,,,45904.8,6,,,102175.2,13,,,88033.56,18, , ,90032.64,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,30,5,,-135789.36,0,1,,23939.6,0,1,,33688.2,4,9,,-318742.2,0,,,45904.8,1,,,73793.2,15,,,94104.84,0, , ,81592.08,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,15,12,,-153065.36,0,1,,23939.6,5,3,,-188357.76,0,,,63674.4,0,,,45904.8,3,,,96498.8,13,,,88033.56,0, , ,81592.08,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,16,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,4,,,102175.2,6,,,93092.96,18, , ,90032.64,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,3,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,3,9,,-343422.2,0,,,45904.8,1,,,73793.2,6,,,93092.96,5, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,5,15,,-359587.6,0,1,,23939.6,4,5,,-337560.7,5,15,,-368102.2,0,,,45904.8,2,,,90822.4,2,,,91069.2,2, , ,86281.28,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,26,17,,-153065.36,1,2,,-891811.8,1,6,,111171.06,5,17,,-368102.2,5,6,,-167478.48,1,,,73793.2,13,,,88033.56,0, , ,81592.08,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,26,16,,-153065.36,0,1,,23939.6,7,3,,-238840.7,0,,,63674.4,0,,,45904.8,6,,,102175.2,2,,,91069.2,0, , ,81592.08,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,25,5,,-135789.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,1,1,,103285.8,8,,,111257.44,2,,,91069.2,14, , ,91908.32,0,1,,29616.0,5,,ffc3dc,105334.24
0,,ffdfcf,0.0,15,12,,-153065.36,0,1,,23939.6,5,1,,-151337.76,0,,,63674.4,0,,,45904.8,4,,,102175.2,8,,,96128.6,21, , ,91908.32,1,4,,-726332.4,12,,616370,92303.2
0,,ffdfcf,0.0,3,17,,-153065.36,0,1,,23939.6,0,1,,33688.2,10,1,,-83220.96,0,,,45904.8,1,,,73793.2,9,,,96128.6,5, , ,86281.28,3,3,,-848498.4,5,,ffc3dc,105334.24
0,,ffdfcf,0.0,8,13,,-120981.36,0,1,,23939.6,3,6,,-449743.64,0,,,63674.4,0,,,45904.8,2,,,90822.4,18,,,99164.24,5, , ,86281.28,1,5,,-948452.4,12,,616370,92303.2
0,,ffdfcf,0.0,17,15,,-138257.36,0,1,,23939.6,5,2,,-114317.76,2,2,,-679785.92,0,,,45904.8,6,,,102175.2,11,,,96128.6,9, , ,91908.32,1,1,,-504212.4,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,25,6,,-153065.36,0,1,,23939.6,0,1,,33688.2,11,7,,-318742.2,4,1,,-729664.2,3,,,96498.8,2,,,91069.2,3, , ,84405.6,3,1,,-726332.4,6,,edd096,106420.16
0,,ffdfcf,0.0,24,6,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,2,1,,109023.9,3,,,96498.8,12,,,96128.6,4, , ,86281.28,3,1,,-726332.4,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,28,5,,-135789.36,2,1,,-891811.8,3,4,,-357193.64,1,3,,-294062.2,0,,,45904.8,7,,,107851.6,2,,,91069.2,0, , ,81592.08,3,4,,-726332.4,7,,a3accb,97732.8
0,,ffdfcf,0.0,14,2,,-197094.48,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,3,,,96498.8,9,,,96128.6,0, , ,81592.08,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,1,3,,83072.88,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,4,,,96128.6,16, , ,91908.32,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,22,20,,-153065.36,0,1,,23939.6,0,1,,33688.2,12,10,,-13228.48,0,,,45904.8,2,,,90822.4,13,,,88033.56,18, , ,90032.64,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,10,10,,-140725.36,2,5,,-780751.8,0,1,,33688.2,0,,,63674.4,0,,,45904.8,5,,,110122.16,13,,,88033.56,18, , ,90032.64,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,29,15,,-148129.36,0,1,,23939.6,0,1,,33688.2,9,6,,-604684.68,0,,,45904.8,1,,,73793.2,15,,,96128.6,8, , ,91908.32,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,2,15,,-138257.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,5,2,,-185988.48,3,,,96498.8,2,,,91069.2,4, , ,86281.28,2,5,,-257659.2,8,,ccb0a3,97732.8
